source_id,ra,dec,parallax,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag
4166077320316800000,262.19951636946155,-10.743768318530037,0.5057097860071565,20.901587,19.472301,20.28504
4166080726226800000,262.1565839579452,-10.69024986053414,0.5411012097239721,20.885202,19.422853,20.408966
4165924797436800000,261.08710354921874,-11.361712756364598,0.10099069617296863,19.579725,18.140854,18.908455
4166410064313600000,263.13999966378424,-10.381961406886429,0.409835393888171,20.332937,18.78588,19.595514
4166290694290000000,261.92348450677457,-10.355427170807474,1.2329393491334997,20.237316,17.564787,18.791183
4166410614076800000,262.78953183570604,-10.612040666234698,0.9034353813832332,21.201971,19.515285,20.373116
4165754201336400000,267.5861806413108,-7.622845507678773,0.14751947036943136,19.202206,17.269327,18.223919
4165640092644000000,266.03662407709453,-8.358978630974992,0.5838163622457387,20.714176,18.120935,19.210238
4165931153992000000,261.0942626540539,-11.30346472072691,0.04726508777473627,20.38712,18.747585,19.609003
4165642914439200000,265.9867910569762,-8.351387793300285,0.13504854926363438,20.753714,18.914732,19.916801
4166094367039200000,262.1063786933935,-10.584751127906376,0.527289683712927,20.394686,18.833872,19.640654
4166097042807600000,262.14827365121965,-10.509596236266756,0.13600497062350567,20.700838,19.010515,19.822681
4166415179620800000,262.7606584582067,-10.519890320659986,0.466416518099812,21.265121,19.522665,20.312103
4165645972453200000,266.1648023212293,-8.289329087188218,0.1234240403135631,19.369267,17.456753,18.663609
4166099005608400000,262.03998592850445,-10.475121028146232,0.06238926230991612,21.171408,19.5597,20.352268
4165647724804400000,266.2739568255379,-8.24803621795834,0.9920178183706334,21.253231,19.964897,20.79879
4165649305348800000,266.223762099812,-8.170228853938834,0.48994286906756834,21.199081,19.507627,20.34799
4165649477149200000,266.0770936618099,-8.281457762282098,0.9095115195137526,21.361069,19.041946,20.078928
4166103644172800000,262.2357566072837,-10.430053964257256,2.5854948638684117,20.5828,19.1086,20.079628
4166105774482400000,262.32966608473083,-10.361644158745365,0.041261049038079464,19.799679,18.299383,19.08369
4166311275774000000,261.75729501345376,-10.180491388566608,0.5999077427860069,20.981625,19.422338,20.279934
4166312650164400000,261.67967523232204,-10.121432957291333,0.9905886907857738,20.937946,19.593187,20.399155
4166421746626000000,263.10055314643023,-10.378195223976961,0.22900621498389478,20.81063,19.096996,20.001436
4166422021505600000,263.07298441834627,-10.35930186995112,2.1888071247068766,21.375729,19.864355,20.613884
4166112401604800000,260.8576654555246,-11.338867864135159,0.2759988175728256,19.282475,17.848625,18.568546
4165772343275200000,267.0961283621807,-7.734034443767324,0.382930289175893,19.838285,17.895542,18.88393
4166116524773600000,260.8306461374717,-11.243618397400537,0.09832906236515732,20.38041,18.883108,19.653645
4166118762457600000,260.89744190307835,-11.16523444390787,0.1563919237040651,16.560806,15.323795,16.030073
4166425972872800000,262.9443477835987,-10.305127986414133,0.8534347368408693,20.574175,19.170963,19.985792
4165779730618800000,266.794752777427,-7.786814951404839,0.07223328360798986,18.522436,15.990591,17.248026
4165780417813600000,266.71979007469787,-7.777091847807569,0.7153615162778143,16.755468,14.753162,15.744824
4166429370194400000,263.2666809227537,-10.405244238489104,0.2649006892073543,19.8512,18.365314,19.148983
4165788183114800000,266.9128310358525,-7.661501966965928,0.3169286669930168,19.88113,17.996592,18.91357
4165790489521600000,266.7518638968235,-7.658197901623787,0.6279231519712329,19.758186,17.591879,18.670492
4166437925779200000,263.47943661408414,-10.26229844647303,0.46743415976623004,20.333706,18.679802,19.555517
4165792585460400000,266.8216554100085,-7.594730555590428,2.074497485755028,21.070732,19.435642,20.675007
4165792684244800000,266.83479904313464,-7.590200596363623,1.7905644322389753,21.101547,18.976177,20.375751
4165803919878000000,267.4132667718928,-7.5639004507293945,0.28596065856399955,20.647884,18.73484,19.692137
4165809039479200000,267.21565189325105,-7.489470323746157,0.9845776826063876,19.918861,17.818474,19.0696
4165809417436400000,267.27863627936455,-7.451813293266333,0.09405714256734478,20.06764,18.230064,19.446438
4165810486888800000,267.3982047218657,-7.422744774657139,0.2871507284805414,19.135532,17.260649,18.195292
4165812651552400000,267.06478605684737,-7.581236139571482,0.11671537199393105,15.736637,12.805513,14.040258
4165812685911200000,267.0449422378865,-7.567539064401547,0.2698997371795182,21.316534,20.009886,20.664648
4166451880124400000,263.0674405670354,-10.134587346657524,0.1541164933988748,16.423525,14.620206,15.550653
4166455144300000000,263.3648347465639,-10.122219641806435,0.17876875821382787,19.469322,17.854315,18.729937
4166455895913600000,263.3165137698118,-10.10212791056878,0.14066032911570248,19.478882,17.796177,18.685253
4166460813654000000,263.3272486568116,-10.032331074513447,0.698665154406649,21.178484,19.78631,20.548521
4166463047038800000,262.6148156847441,-10.485801106000599,0.8578834345027768,20.273523,18.720188,19.565855
4166463729931600000,262.6769102831888,-10.424182877055575,0.004740932744733223,19.716778,18.100998,18.897839
4166471529592400000,262.60550917250464,-10.240732755438556,0.24148321949132148,19.36524,17.796183,18.59159
4166473934773200000,262.79265490170866,-10.217588832512407,0.1723267945050972,20.363466,18.945127,19.723818
4166479883310800000,262.7424316953886,-10.112971599158286,0.2670920102168213,20.013493,18.138634,19.048386
4166485617085600000,262.3943074371224,-10.209608789929959,0.3528281632558954,20.656332,18.940878,19.817003
4166487992201200000,262.4576786459989,-10.131779440488764,1.6597262769014738,,,19.935736
4166491355161600000,262.5849447544368,-10.082645197800607,1.2397869155726937,20.16124,18.33338,19.29439
4038436565982800000,273.7690366287257,-35.399952021520896,0.34479291335335616,19.087606,17.861666,19.138168
4038436840861200000,273.75449339665494,-35.38536054777073,0.11977539153858921,19.289062,18.272938,18.893202
4038392963454000000,273.11256131194443,-35.99661167248885,0.18286924526991213,19.629255,18.578423,19.077436
4038340977138400000,273.36026133015355,-36.08918476891023,0.3261467265742454,19.734203,18.611103,19.237793
4038437218819600000,273.62241333398345,-35.42729111677877,0.043874112583740965,19.127102,18.100452,18.778248
4038366506439600000,274.08190479813766,-35.75302343069281,0.5537681082765915,20.087198,19.151575,19.53315
4038438142215200000,273.787733779782,-35.37614358660938,0.3244706803215712,18.942013,17.791523,18.515465
4038394028606400000,273.16533732493997,-35.87782204771899,0.054498363740171675,18.922928,17.918869,18.841593
4038367498594400000,274.0148628951421,-35.720044188652615,0.595713779700764,19.251394,18.084538,18.750643
4038415778331200000,272.88372759166555,-35.65345367320148,0.2823194868147745,20.339033,19.099066,19.785353
4038416018852800000,272.9000801278821,-35.61297909907743,0.10778334910162932,23.071411,20.062721,20.068241
4038439280403600000,273.75367693407844,-35.327594964214924,0.33249480318222874,20.812376,19.589,20.048943
4166515170763200000,263.0990747527703,-9.788298204364645,0.17251243907776884,16.690855,14.629034,15.64395
4038440105050000000,273.7803151077348,-35.269380298368596,0.6243543382228135,,,20.326162
4166518361925600000,262.87747470439314,-9.925922090131463,0.4516153802494052,20.522245,18.631042,19.556961
